SEASON,TEAM_ID,TEAM_ABBR,WINS_AT_HALF,PYTH_PCT_HALF,ACTUAL_FINAL_WINS,BASELINE_PRED,ARIMA_PRED,PYTH_PRED,BASELINE_ERROR,ARIMA_ERROR,PYTH_ERROR,ARIMA_BEATS_BASELINE,PYTH_BEATS_BASELINE
2022-23,1610612746,LAC,21,0.4675670483558914,44,42.0,40.96200676528403,40.404508881543386,2.0,3.0379932347159695,3.5954911184566143,False,False
2022-23,1610612747,LAL,19,0.4653310716948309,43,38.0,38.97819781809357,38.32917904575949,5.0,4.0218021819064305,4.6708209542405115,True,True
2022-23,1610612748,MIA,21,0.4922070375365346,44,42.0,42.02456194059471,41.23462771552737,2.0,1.9754380594052918,2.765372284472633,True,False
2022-23,1610612749,MIL,27,0.5454416334362703,58,54.0,51.302760920191616,49.028096062932846,4.0,6.697239079808384,8.971903937067154,False,False
2022-23,1610612750,MIN,20,0.4896627524929282,42,40.0,21.471462964564637,40.14891100038446,2.0,20.528537035435363,1.8510889996155413,False,True
2022-23,1610612751,BKN,27,0.6099013492802146,45,54.0,53.2038354913141,51.199737607213635,9.0,8.203835491314102,6.199737607213635,True,True
2022-23,1610612752,NYK,22,0.5828291755999826,47,44.0,44.07430633494007,45.28767871448893,3.0,2.9256936650599314,1.7123212855110665,True,True
2022-23,1610612753,ORL,15,0.3794382495143033,34,30.0,19.37659335084682,31.43545823795547,4.0,14.623406649153178,2.5645417620445308,False,True
2022-23,1610612754,IND,23,0.501467295387777,35,46.00000000000001,46.13215987844371,43.54660489999396,11.000000000000007,11.132159878443709,8.546604899993959,False,True
2022-23,1610612755,PHI,25,0.6140017052558026,54,50.0,50.23845604047269,49.3378782003941,4.0,3.761543959527309,4.662121799605899,True,False
2022-23,1610612756,PHX,20,0.5536264620033676,45,40.0,20.0,42.30384213963222,5.0,25.0,2.6961578603677765,False,True
2022-23,1610612757,POR,19,0.49773035380932407,33,38.0,28.353661690047478,39.42070770243315,5.0,4.646338309952522,6.420707702433148,True,False
2022-23,1610612758,SAC,23,0.5789021004799249,48,46.00000000000001,46.126237640089904,46.15537593644263,1.999999999999993,1.8737623599100957,1.8446240635573687,True,True
2022-23,1610612759,SAS,13,0.2642225949081017,22,26.0,17.576006749240978,25.55385406365101,4.0,4.423993250759022,3.553854063651009,False,True
2022-23,1610612760,OKC,18,0.4927177897972061,40,36.0,35.87072610898105,38.251834909409425,4.0,4.129273891018947,1.7481650905905752,False,True
2022-23,1610612761,TOR,18,0.5091242928821894,41,36.0,34.81445943343841,38.804568399299114,5.0,6.185540566561592,2.1954316007008856,False,True
2022-23,1610612762,UTA,20,0.5296781841838544,37,40.0,36.06569366508768,41.49702699398776,3.0,0.9343063349123213,4.49702699398776,True,False
2022-23,1610612763,MEM,28,0.6489957369600214,51,56.00000000000001,56.37116051670632,53.51682371785095,5.000000000000007,5.371160516706318,2.516823717850947,False,True
2022-23,1610612764,WAS,17,0.45500788332397085,35,34.0,18.62414001020155,35.981391835684434,1.0,16.37585998979845,0.981391835684434,False,True
2022-23,1610612765,DET,11,0.2987829071898712,17,22.0,20.483664445403484,24.718187616037575,5.0,3.483664445403484,7.718187616037575,True,False
2022-23,1610612766,CHA,11,0.3203345917196969,27,22.0,20.456165090183568,25.444261767334037,5.0,6.543834909816432,1.5557382326659628,False,True
2023-24,1610612737,ATL,18,0.44444409914272176,36,36.0,35.86940646812424,36.65012714858521,0.0,0.1305935318757605,0.6501271485852129,False,False
2023-24,1610612738,BOS,32,0.768638557858374,64,64.0,63.537827310859086,61.55163353970449,0.0,0.4621726891409139,2.44836646029551,False,False
2023-24,1610612739,CLE,26,0.6311123499472766,48,52.0,55.86611418109655,50.92711638901439,4.0,7.866114181096549,2.9271163890143868,False,True
2023-24,1610612740,NOP,24,0.6326176995550791,49,48.0,47.129349343479845,48.977735941351405,1.0,1.870650656520155,0.022264058648595153,False,True
2023-24,1610612741,CHI,19,0.43946156340142717,39,38.0,39.197413304764595,37.482582195957434,1.0,0.19741330476459495,1.5174178040425659,True,False
2023-24,1610612742,DAL,24,0.5451934362252516,50,48.0,47.12579299751207,46.03796895950757,2.0,2.8742070024879283,3.962031040492427,False,False
2023-24,1610612743,DEN,28,0.6539058685165401,57,56.00000000000001,55.333713109188565,53.69358133521776,0.9999999999999929,1.6662868908114348,3.3064186647822424,False,False
2023-24,1610612744,GSW,19,0.4870432590282795,46,38.0,22.391647614709502,39.08258535773689,8.0,23.608352385290498,6.917414642263111,False,True
2023-24,1610612745,HOU,20,0.5173597910202689,41,40.0,21.600013488298114,41.102022483764756,1.0,19.399986511701886,0.10202248376475609,False,True
2023-24,1610612746,LAC,27,0.6674837922887856,51,54.0,54.39179916142959,53.150158610991284,3.0,3.3917991614295886,2.1501586109912836,False,True
2023-24,1610612747,LAL,20,0.4565161232012404,47,40.0,38.74169863739239,39.05606637391637,7.0,8.258301362607611,7.943933626083627,False,False
2023-24,1610612748,MIA,24,0.5205856528868192,46,48.0,47.124114371390284,45.210496742992945,2.0,1.1241143713902844,0.7895032570070555,True,True
2023-24,1610612749,MIL,28,0.6098837169679455,49,56.00000000000001,55.29080489735445,52.21327297843999,7.000000000000007,6.290804897354448,3.2132729784399885,True,True
2023-24,1610612750,MIN,30,0.6817611806659404,56,60.0,60.44083768194724,56.63025639322562,4.0,4.440837681947237,0.630256393225622,False,True
2023-24,1610612751,BKN,17,0.4594765564197827,32,34.0,28.80103511504508,36.15561521192019,2.0,3.1989648849549184,4.155615211920193,False,False
2023-24,1610612752,NYK,24,0.6228892896725124,50,48.0,48.17524694354479,48.65060412382935,2.0,1.824753056455208,1.3493958761706466,True,True
2023-24,1610612753,ORL,22,0.5273546901976378,47,44.0,35.31187857729325,43.43811538828983,3.0,11.68812142270675,3.5618846117101697,False,False
2023-24,1610612754,IND,24,0.5616806761760592,47,48.0,47.126044412790606,46.5923761890688,1.0,0.12604441279060552,0.4076238109311987,True,True
2023-24,1610612755,PHI,28,0.7293989407025538,47,56.00000000000001,56.36746777916136,56.23214480166766,9.000000000000007,9.367467779161359,9.232144801667658,False,False
2023-24,1610612756,PHX,23,0.5542719516246686,49,46.00000000000001,45.082673365335275,45.343247137428015,2.999999999999993,3.9173266346647253,3.6567528625719845,False,False
2023-24,1610612757,POR,12,0.2419951359008394,21,24.0,23.562285496859243,23.842488685546,3.0,2.562285496859243,2.8424886855460016,True,True
2023-24,1610612758,SAC,23,0.5078986751027041,46,46.00000000000001,45.06001693905327,43.78387881144211,7.105427357601002e-15,0.9399830609467301,2.216121188557892,False,False
2023-24,1610612759,SAS,7,0.24928200845638918,22,14.000000000000002,7.0,19.087520288030213,7.999999999999998,15.0,2.9124797119697874,False,True
2023-24,1610612760,OKC,28,0.7230201968263024,57,56.00000000000001,55.32978475107307,56.01765033618619,0.9999999999999929,1.6702152489269295,0.9823496638138067,False,True
2023-24,1610612761,TOR,16,0.4641541083497096,25,32.0,30.712622157911603,35.31290464388922,7.0,5.712622157911603,10.312904643889219,True,False
2023-24,1610612762,UTA,21,0.43892243788756197,31,42.0,49.06989522074363,39.464453322754906,11.0,18.069895220743632,8.464453322754906,False,True
2023-24,1610612763,MEM,15,0.34168572787381213,27,30.0,30.29876412498687,30.194728664703163,3.0,3.298764124986871,3.194728664703163,False,False
2023-24,1610612764,WAS,7,0.24985286808549356,15,14.000000000000002,7.0,19.106716266640603,0.9999999999999982,8.0,4.106716266640603,False,False
2023-24,1610612765,DET,4,0.21855336874693068,14,8.0,4.0,15.054225445452785,6.0,10.0,1.0542254454527846,False,True
2023-24,1610612766,CHA,10,0.20524988685707066,21,20.0,18.408704287052462,20.606876673913014,1.0,2.591295712947538,0.39312332608698597,False,True
